"","ID","Age","Sex","Whisker","Ear","Tail","Food","rainfall","Year"
"645","RF397",16,"Female",18.791475738421,5.1,16.1773981477223,"earthworms","medium",2017
"646","WB368",7,"Male",18.4892335408996,5.8,15.8001665005039,"peanuts","medium",2017
"647","VJ500",14,"Male",17.4595186027098,4.6,26.0050280192423,"peanuts","medium",2017
"648","IM904",17,"Male",19.7557681391958,6.2,22.9361630778257,"apples","medium",2017
"649","NV076",10,"Male",19.4840802835708,6.3,24.1797611164126,"apples","medium",2017
"650","DT395",17,"Male",21.1084809086317,7.3,23.5385261039129,"earthworms","medium",2017
"651","CO939",15,"Female",14.5472760016973,5.8,27.2533192166813,"apples","medium",2017
"652","DN908",18,"Female",16.9461502548499,5.1,25.6686445961493,"earthworms","medium",2017
"653","HD196",13,"Male",17.7454419555031,5.6,22.0066037930113,"apples","medium",2017
"654","GQ862",20,"Female",19.0946672299631,5.1,28.8654984260957,"apples","medium",2017
"655","EQ232",11,"Female",16.3789299484655,4.8,26.3178633785925,"peanuts","medium",2017
"656","EI377",20,"Male",19.8665717427817,5.6,33.3898904198673,"apples","medium",2017
"657","OO222",17,"Female",14.8865076062146,4.8,31.8803356814169,"peanuts","medium",2017
"658","KA028",21,"Male",15.3277551005263,5.6,25.7956061003218,"earthworms","medium",2017
"659","JH924",13,"Male",14.2490481102414,5.8,24.3407785111936,"peanuts","medium",2017
"660","MA344",16,"Female",17.0767063031251,5.5,28.265802252825,"earthworms","medium",2017
"661","KV235",7,"Male",18.8956935521126,5.3,17.1667106777871,"peanuts","medium",2017
"662","EP755",17,"Male",17.6844070222394,5,24.9560926219298,"peanuts","medium",2017
"663","LW700",7,"Female",19.3033419352449,4.6,9.68232798211081,"earthworms","medium",2017
"664","OR141",16,"Female",16.3911482633528,6.2,13.8874988186877,"apples","medium",2017
"665","VW168",11,"Male",19.1942270423767,5.5,16.3671736039636,"apples","medium",2017
"666","DH546",16,"Male",14.2100408636711,6.2,22.9515833197636,"earthworms","medium",2017
"667","QO613",21,"Female",17.5950321312875,4.5,21.7268246485921,"earthworms","medium",2017
"668","BT731",16,"Male",22.0798084513909,5.6,22.4536778222742,"apples","medium",2017
"669","FR191",19,"Male",13.3285488475046,6.1,34.6773084969924,"peanuts","medium",2017
"670","TP745",12,"Male",19.0097048884199,5.5,20.0063192953111,"apples","medium",2017
"671","TK874",20,"Female",19.8732726092683,5.3,23.6530437004972,"apples","medium",2017
"672","EU447",20,"Female",18.0157397420709,4.8,24.1229637842238,"apples","medium",2017
"673","WM451",20,"Male",19.2458739000485,7.2,29.7173421944791,"apples","medium",2017
"674","OO129",8,"Female",18.5577956028744,6.1,23.4210768910727,"apples","medium",2017
"675","SN771",16,"Male",17.6102225453446,7,30.0773819033015,"peanuts","medium",2017
"676","DK892",15,"Female",19.9561519952405,5.6,22.9160079027653,"apples","medium",2017
"677","WU162",8,"Female",20.6140645650068,5,25.0728807433739,"apples","medium",2017
"678","DM560",10,"Male",17.2065527837685,4.2,24.2356523168288,"apples","medium",2017
"679","CE843",16,NA,19.3599994028609,5,24.4894619266515,"peanuts","medium",2017
"680","FS693",12,"Male",15.7537358243868,5.7,15.500855120582,"peanuts","medium",2017
"681","EK956",21,"Female",18.745376857448,6.3,30.0323163084089,"peanuts","medium",2017
"682","BZ402",8,"Female",23.4913350165095,5.7,NA,"earthworms","medium",2017
"683","XG920",7,"Male",16.7192012417605,4.5,27.5314708577023,"earthworms","medium",2017
"684","JQ906",11,"Female",16.0306397620602,6.1,16.2005869875335,"apples","medium",2017
"685","LP367",10,"Female",18.0776615352945,4.1,12.0571520182401,"apples","medium",2017
"686","VO581",17,"Male",16.2972911442293,5.2,31.6892064219843,"apples","medium",2017
"687","SS342",20,"Male",15.2382545240339,5.2,27.5240658958471,"peanuts","medium",2017
"688","PQ069",7,NA,22.349315654867,3.9,NA,"apples","medium",2017
"689","SU178",18,"Male",16.2145237031387,6.3,29.4936294537301,"apples","medium",2017
"690","CY377",10,"Male",16.3182836120768,5,26.5362020079076,"peanuts","medium",2017
"691","IH862",19,"Male",21.2641263561133,5.2,24.5995005090743,"apples","medium",2017
"692","YC699",9,"Female",19.238151548113,6.7,8.22800495714212,"apples","medium",2017
"693","GO371",17,"Female",18.3877172678309,6,27.4702454064181,"apples","medium",2017
"694","WL729",15,"Male",19.3791205013948,5.4,33.1593415627054,"apples","medium",2017
"695","WI463",18,"Female",20.1662089784985,5.9,26.3581416327217,"peanuts","medium",2017
"696","XL146",11,"Male",17.5807133032251,5.8,29.1023419444841,"apples","medium",2017
"697","YZ176",15,"Female",15.7423280378729,6.9,28.7878484932411,"earthworms","medium",2017
"698","NZ311",19,"Male",17.4574584486124,5.7,29.2329850392228,"earthworms","medium",2017
"699","TM472",10,"Female",18.2469424573885,5.9,22.9838990868184,"earthworms","medium",2017
"700","PK989",20,"Male",16.2049304901385,5.8,35.9967694456494,"peanuts","medium",2017
"701","MS337",8,"Female",21.2056346366501,4,22.5325758715355,"earthworms","medium",2018
"702","TC932",17,"Male",22.7828757488067,5,31.0539365834216,"peanuts","medium",2018
"703","GP452",19,"Female",22.8260683774965,4.6,19.0194324277816,"apples","medium",2018
"704","RY652",15,"Male",21.3876333597331,4.7,33.102721207588,"apples","medium",2018
"705","UY702",11,"Female",17.8589790842787,5.4,14.9934617942408,"earthworms","medium",2018
"706","MT876",10,"Male",18.9215179564119,6,24.2537806473667,"apples","medium",2018
"707","CO702",14,"Male",21.4575194727847,6.9,27.4413827546552,"peanuts","medium",2018
"708","FZ223",18,"Male",20.6772459138645,4.9,27.964331354807,"apples","medium",2018
"709","MB212",9,"Female",24.0261573674499,6.8,17.5448523687173,"earthworms","medium",2018
"710","YL159",17,"Male",26.770972020239,4.5,25.8681446915038,"earthworms","medium",2018
"711","CN755",19,"Male",23.3628240821827,6,25.7793300030895,"peanuts","medium",2018
"712","HC646",23,"Male",25.0412903263219,7.6,33.344204361674,"earthworms","medium",2018
"713","OY389",23,"Male",20.8390416752217,5.5,32.8712136192619,"apples","medium",2018
"714","CK834",10,"Male",18.7030755280779,4.9,29.0370382199488,"peanuts","medium",2018
"715","ZF953",11,"Male",25.0013522950174,5.5,23.6397601229729,"peanuts","medium",2018
"716","WC390",11,"Male",19.6556393318417,7,25.5637557025352,"apples","medium",2018
"717","TZ458",15,"Male",16.8943266384779,4.6,35.6344643220303,"peanuts","medium",2018
"718","CA942",11,"Female",20.9790076003317,6.6,31.9253823811798,"peanuts","medium",2018
"719","XZ056",23,"Female",18.3994886607079,6.6,30.9313947880121,"peanuts","medium",2018
"720","GN688",9,"Female",21.2147998392177,5.8,14.4094814542529,"earthworms","medium",2018
"721","FV602",20,"Male",19.9239063042368,5.5,32.3697482868225,"apples","medium",2018
"722","VC883",10,NA,21.3596242056408,5.1,24.8089607441313,"peanuts","medium",2018
"723","BG142",23,"Male",19.3581123702713,5.2,28.1081589754255,"apples","medium",2018
"724","TH195",8,"Male",21.1013365519656,6,11.3726388754236,"earthworms","medium",2018
"725","FW381",15,"Male",24.0643981795478,7.2,34.7413566982961,"peanuts","medium",2018
"726","JV204",23,"Male",19.7323436083951,5.4,35.4336491214034,"apples","medium",2018
"727","MR676",15,"Female",22.1712099042607,4.3,22.3658722316168,"earthworms","medium",2018
"728","ZU481",13,"Male",23.6412193686743,4.9,29.9491424767659,"peanuts","medium",2018
"729","HK841",13,"Male",20.9066729766831,5.7,27.8084063951058,"apples","medium",2018
"730","UQ839",23,"Male",20.0778735894992,5.2,24.2606666595225,"apples","medium",2018
"731","IZ561",22,"Male",19.6494905767624,5.4,38.8975311681663,"apples","medium",2018
"732","DQ144",8,"Female",21.48539873097,5.4,32.5530487556836,"earthworms","medium",2018
"733","EC021",9,"Male",24.2238863005189,4.4,12.813951526091,"apples","medium",2018
"734","JE819",16,"Female",20.1746332090179,5.4,25.5009838985526,"earthworms","medium",2018
"735","PJ280",17,"Male",18.3375338725354,6.2,30.7766472706999,"peanuts","medium",2018
"736","IW932",20,"Male",20.6490435582091,6.1,24.3645408423754,"apples","medium",2018
"737","QT108",15,"Male",21.9803213181582,6,29.0811534390554,"peanuts","medium",2018
"738","IT238",20,"Male",22.4623795925581,5.2,27.8518667333601,"peanuts","medium",2018
"739","ZU456",23,"Male",15.3992382132256,5.3,28.5184798626341,"earthworms","medium",2018
"740","AG427",22,"Male",20.05822805569,4.5,28.986473109494,"apples","medium",2018
"741","IM524",12,"Female",20.2025031814487,5.5,13.064933025993,"earthworms","medium",2018
"742","DG953",9,"Male",23.8299780538294,5.7,23.5118728520255,"apples","medium",2018
"743","HR483",9,"Female",17.1589356778366,6.9,22.7228483071298,"peanuts","medium",2018
"744","KK340",11,"Female",20.1997447039869,6.3,18.4304213365649,"earthworms","medium",2018
"745","RF397",17,"Female",21.5658198477334,5.1,18.000833538796,"earthworms","medium",2018
"746","WB368",8,"Male",20.5670125267978,5.8,16.4584685983739,"peanuts","medium",2018
"747","VJ500",15,"Male",21.2393841177491,4.6,27.6545092461671,"peanuts","medium",2018
"748","IM904",18,"Male",23.7769519924614,6.2,24.3066360492955,"apples","medium",2018
"749","NV076",11,"Male",21.5327919191352,6.3,25.4084234324021,"apples","medium",2018
"750","DT395",18,"Male",25.2257074432299,7.3,24.6290081903559,"earthworms","medium",2018
"751","CO939",NA,"Female",16.7491488791385,5.8,29.520586519436,"apples","medium",2018
"752","DN908",19,"Female",21.5458620317779,5.1,27.5527206012337,"earthworms","medium",2018
"753","HD196",14,"Male",19.4205639385938,5.6,22.9989255347422,"apples","medium",2018
"754","GQ862",NA,NA,21.4204065941597,5.1,30.5821581157057,"apples","medium",2018
"755","EQ232",12,"Female",20.236324125927,4.8,26.9957139481692,"peanuts","medium",2018
"756","EI377",21,"Male",22.5690878763015,5.6,35.1712364313046,"apples","medium",2018
"757","OO222",18,"Female",18.2612898081712,4.8,33.4589690270897,"peanuts","medium",2018
"758","KA028",22,"Male",17.9525197532056,5.6,27.8953624533977,"earthworms","medium",2018
"759","JH924",14,"Male",16.8099398819259,5.8,26.124337864137,"peanuts","medium",2018
"760","MA344",17,"Female",19.9563829950784,5.5,30.2683172624447,"earthworms","medium",2018
"761","KV235",8,"Male",23.5559919492763,5.3,19.2071383577256,"peanuts","medium",2018
"762","EP755",NA,"Male",21.5759948655001,5,25.9312855647952,"peanuts","medium",2018
"763","LW700",8,"Female",21.6575789043951,4.6,10.5458800680692,"earthworms","medium",2018
"764","OR141",17,"Female",20.0217873306572,6.2,14.8678533782282,"apples","medium",2018
"765","VW168",12,"Male",24.5489255439648,5.5,18.0466263121105,"apples","medium",2018
"766","DH546",NA,"Male",14.9818075418427,6.2,23.486037102144,"earthworms","medium",2018
"767","QO613",22,"Female",20.8653325215983,4.5,23.5173785909608,"earthworms","medium",2018
"768","BT731",17,"Male",25.9397433468508,5.6,23.4987798506764,"apples","medium",2018
"769","FR191",20,"Male",16.8662645779165,6.1,36.1626353775197,"peanuts","medium",2018
"770","TP745",13,"Male",20.3686843792774,5.5,21.0491192185635,"apples","medium",2018
"771","TK874",21,"Female",22.0273121181346,5.3,25.108807392745,"apples","medium",2018
"772","EU447",21,"Female",20.1533567047394,4.8,25.1087920751725,"apples","medium",2018
"773","WM451",21,"Male",23.2640742088304,7.2,31.7501225226216,"apples","medium",2018
"774","OO129",9,"Female",20.3998514882388,6.1,25.468427180581,"apples","medium",2018
"775","SN771",17,"Male",20.4553758965123,7,31.9720082251403,"peanuts","medium",2018
"776","DK892",16,"Female",23.3603066475924,5.6,25.5617283135317,"apples","medium",2018
"777","WU162",9,"Female",22.2714119913854,5,26.734364830517,"apples","medium",2018
"778","DM560",11,"Male",20.4714633510874,4.2,26.0937513131276,"apples","medium",2018
"779","CE843",17,"Female",22.293634157194,5,26.4142401732259,"peanuts","medium",2018
"780","FS693",13,"Male",18.4298109108477,5.7,17.6095037614593,"peanuts","medium",2018
"781","EK956",22,"Female",21.6055977686248,6.3,31.6089645100623,"peanuts","medium",2018
"782","BZ402",9,"Female",26.8970294815544,5.7,NA,"earthworms","medium",2018
"783","XG920",8,"Male",19.1463786902566,4.5,28.5619360181682,"earthworms","medium",2018
"784","JQ906",12,"Female",19.2572289683704,6.1,17.5170243405889,"apples","medium",2018
"785","LP367",11,"Female",20.4677992889301,4.1,13.7836919428733,"apples","medium",2018
"786","VO581",18,NA,19.7755478250982,5.2,32.9527953038286,"apples","medium",2018
"787","SS342",21,"Male",17.6663429343462,5.2,28.3568752736909,"peanuts","medium",2018
"788","PQ069",8,"Female",25.3481523526682,3.9,NA,"apples","medium",2018
"789","SU178",NA,"Male",20.8757935917078,6.3,31.4533172574756,"apples","medium",2018
"790","CY377",11,"Male",20.4723927404509,5,29.0280725562525,"peanuts","medium",2018
"791","IH862",20,"Male",25.0319268256056,5.2,26.390074869236,"apples","medium",2018
"792","YC699",10,NA,21.5261490629363,6.7,10.0789378895848,"apples","medium",2018
"793","GO371",18,"Female",21.4423355659686,6,29.5611934856564,"apples","medium",2018
"794","WL729",16,"Male",22.0785759340452,5.4,34.2663419509479,"apples","medium",2018
"795","WI463",19,"Female",22.3417631634098,5.9,28.2806451228354,"peanuts","medium",2018
"796","XL146",12,"Male",20.3259779295523,5.8,31.3448945962997,"apples","medium",2018
"797","YZ176",16,"Female",19.0816165064725,6.9,31.0638405172101,"earthworms","medium",2018
"798","NZ311",20,"Male",21.4783241626001,5.7,30.1669348306316,"earthworms","medium",2018
"799","TM472",11,"Female",21.6830604066526,5.9,24.1213761361684,"earthworms","medium",2018
"800","PK989",21,"Male",19.8433829625624,5.8,37.3102712006969,"peanuts","medium",2018
"801","MS337",9,"Female",23.6589357257884,4,27.3517472069581,"earthworms","high",2019
"802","TC932",18,"Male",25.1211065289688,5,36.7028419691904,"peanuts","high",2019
"803","GP452",20,"Female",24.884134261714,4.6,23.6028638607523,"apples","high",2019
"804","RY652",16,"Male",23.65826196947,4.7,38.0412845514616,"apples","high",2019
"805","UY702",12,"Female",22.1132357926149,5.4,20.0381093085286,"earthworms","high",2019
"806","MT876",11,"Male",21.6522522765702,6,30.0638069316628,"apples","high",2019
"807","CO702",15,"Male",23.6257048779764,6.9,33.4572485201662,"peanuts","high",2019
"808","FZ223",19,"Male",23.2656139000797,4.9,33.8180764773538,"apples","high",2019
"809","MB212",10,"Female",28.8111866820762,6.8,22.9650071619356,"earthworms","high",2019
"810","YL159",18,"Male",27.3020986397381,4.5,30.4634797229752,"earthworms","high",2019
"811","CN755",20,"Male",26.0255534291371,6,30.6108296507059,"peanuts","high",2019
"812","HC646",NA,"Male",27.2918396008949,7.6,37.6281627937886,"earthworms","high",2019
"813","OY389",24,"Male",23.1268092619826,5.5,38.4327883289039,"apples","high",2019
"814","CK834",11,"Male",21.9525184142639,4.9,34.0828138411658,"peanuts","high",2019
"815","ZF953",12,"Male",30.4144289879056,5.5,28.4573691359688,"peanuts","high",2019
"816","WC390",12,"Male",23.4934669392991,7,30.1897472753114,"apples","high",2019
"817","TZ458",16,"Male",19.253981604787,4.6,41.2907956785399,"peanuts","high",2019
"818","CA942",12,"Female",24.2895366739041,6.6,37.3458266760907,"peanuts","high",2019
"819","XZ056",24,"Female",22.7817042413524,6.6,36.1531953582352,"peanuts","high",2019
"820","GN688",10,"Female",22.2684300266408,5.8,19.351964945659,"earthworms","high",2019
"821","FV602",21,"Male",22.3085327778522,5.5,37.7492323466848,"apples","high",2019
"822","VC883",11,"Male",24.5780632676971,5.1,30.2549875171924,"peanuts","high",2019
"823","BG142",24,"Male",23.8773631765481,5.2,33.1247933505744,"apples","high",2019
"824","TH195",9,"Male",23.991185834295,6,16.6892055097044,"earthworms","high",2019
"825","FW381",16,NA,26.6365979531587,7.2,39.7199762471251,"peanuts","high",2019
"826","JV204",24,"Male",21.9360786204944,5.4,39.6528211491359,"apples","high",2019
"827","MR676",16,"Female",25.8301418924352,4.3,26.4280971773233,"earthworms","high",2019
"828","ZU481",14,"Male",26.7916454423423,4.9,35.3797100480467,"peanuts","high",2019
"829","HK841",14,"Male",24.2153153784352,5.7,33.9429604381879,"apples","high",2019
"830","UQ839",24,"Male",22.5742830994047,5.2,29.3160528142809,"apples","high",2019
"831","IZ561",23,"Male",22.2946548735659,5.4,42.8343577213107,"apples","high",2019
"832","DQ144",9,"Female",24.7668970857501,5.4,37.3675512320305,"earthworms","high",2019
"833","EC021",10,"Male",26.5871636496912,4.4,16.5519278601101,"apples","high",2019
"834","JE819",NA,"Female",24.3554301417819,5.4,29.6452354594653,"earthworms","high",2019
"835","PJ280",18,"Male",22.2451714075974,6.2,35.9167694107649,"peanuts","high",2019
"836","IW932",21,"Male",24.0520874655552,6.1,29.9647115682853,"apples","high",2019
"837","QT108",16,NA,25.3614113286503,6,33.8059366347529,"peanuts","high",2019
"838","IT238",21,"Male",25.3594231163636,5.2,32.9801422838065,"peanuts","high",2019
"839","ZU456",24,"Male",18.2069671672017,5.3,33.3975678765625,"earthworms","high",2019
"840","AG427",23,"Male",22.5651819036263,4.5,33.529158425529,"apples","high",2019
"841","IM524",NA,"Female",22.9958039621747,5.5,17.819216636879,"earthworms","high",2019
"842","DG953",10,"Male",27.5068496397597,5.7,27.978114418879,"apples","high",2019
"843","HR483",10,NA,20.8402385534883,6.9,26.6253593441144,"peanuts","high",2019
"844","KK340",12,"Female",22.7280345597167,6.3,23.7433808900979,"earthworms","high",2019
"845","RF397",18,"Female",24.0968559245652,5.1,22.8375041416878,"earthworms","high",2019
"846","WB368",9,"Male",24.1978558199558,5.8,21.2205027014098,"peanuts","high",2019
"847","VJ500",16,"Male",24.2096042805055,4.6,32.2157739968746,"peanuts","high",2019
"848","IM904",19,"Male",25.1725277629833,6.2,29.244630914797,"apples","high",2019
"849","NV076",12,"Male",23.1933939746585,6.3,30.6555905942906,"apples","high",2019
"850","DT395",19,"Male",29.8409297516616,7.3,29.2492813445291,"earthworms","high",2019
"851","CO939",17,"Female",21.0382075683201,5.8,34.5591735174406,"apples","high",2019
"852","DN908",20,"Female",23.9675735165974,5.1,32.6433751459254,"earthworms","high",2019
"853","HD196",15,NA,22.4956984734615,5.6,28.5479682524403,"apples","high",2019
"854","GQ862",22,"Female",23.0787762984961,5.1,35.1867043969517,"apples","high",2019
"855","EQ232",13,"Female",23.2195839740708,4.8,32.517694153448,"peanuts","high",2019
"856","EI377",22,"Male",25.97051631524,5.6,40.7971989022333,"apples","high",2019
"857","OO222",19,"Female",20.1313531251737,4.8,37.8828822013456,"peanuts","high",2019
"858","KA028",23,"Male",22.0164441370387,5.6,32.1964581577908,"earthworms","high",2019
"859","JH924",15,NA,20.1444268969594,5.8,31.3350106789507,"peanuts","high",2019
"860","MA344",18,"Female",22.1720661045149,5.5,34.7270727599191,"earthworms","high",2019
"861","KV235",9,"Male",26.5587590091111,5.3,24.3613552043106,"peanuts","high",2019
"862","EP755",19,"Male",24.8515662461464,5,30.9250831832872,"peanuts","high",2019
"863","LW700",9,"Female",24.2883314300543,4.6,15.2033225882483,"earthworms","high",2019
"864","OR141",NA,"Female",24.0135117125394,6.2,19.5956504876074,"apples","high",2019
"865","VW168",13,"Male",28.394107958084,5.5,22.448574378039,"apples","high",2019
"866","DH546",18,"Male",19.367019436503,6.2,27.8694018157308,"earthworms","high",2019
"867","QO613",23,"Female",23.3283443239402,4.5,27.9421990888139,"earthworms","high",2019
"868","BT731",18,"Male",28.3741186422103,5.6,29.1160326284878,"apples","high",2019
"869","FR191",21,"Male",19.6095758388924,6.1,39.9098286422901,"peanuts","high",2019
"870","TP745",14,"Male",22.4048742794916,5.5,25.8209757604205,"apples","high",2019
"871","TK874",22,NA,26.4027099085836,5.3,30.1862699804092,"apples","high",2019
"872","EU447",22,"Female",22.1798889866205,4.8,30.3058924894872,"apples","high",2019
"873","WM451",22,"Male",25.8463994739125,7.2,36.5453968927337,"apples","high",2019
"874","OO129",10,"Female",22.1231606522155,6.1,30.21677188777,"apples","high",2019
"875","SN771",18,"Male",24.7344353573454,7,36.6625601507137,"peanuts","high",2019
"876","DK892",17,"Female",28.221259437325,5.6,30.4739118473369,"apples","high",2019
"877","WU162",10,"Female",23.8000292545133,5,31.5751147229072,"apples","high",2019
"878","DM560",12,"Male",26.3799952319498,4.2,32.2916345700966,"apples","high",2019
"879","CE843",18,"Female",24.2278046426162,5,31.2731422396377,"peanuts","high",2019
"880","FS693",14,"Male",20.2739836544333,5.7,22.367925087191,"peanuts","high",2019
"881","EK956",23,"Female",25.0541589072044,6.3,35.963747230323,"peanuts","high",2019
"882","BZ402",10,"Female",31.6014114532021,5.7,NA,"earthworms","high",2019
"883","XG920",9,"Male",20.745825739831,4.5,32.88840558884,"earthworms","high",2019
"884","JQ906",13,"Female",24.0768110341569,6.1,22.7277760561607,"apples","high",2019
"885","LP367",12,"Female",22.0329321764144,4.1,18.4001892445337,"apples","high",2019
"886","VO581",19,"Male",23.0675703753447,5.2,37.7809568005438,"apples","high",2019
"887","SS342",22,"Male",21.0623326515709,5.2,34.3264401015057,"peanuts","high",2019
"888","PQ069",9,"Female",29.0973019701952,3.9,NA,"apples","high",2019
"889","SU178",20,"Male",24.7195571005672,6.3,36.2477299807935,"apples","high",2019
"890","CY377",12,"Male",24.198243803397,5,33.2205458401257,"peanuts","high",2019
"891","IH862",21,NA,27.9077829919629,5.2,31.4992422029831,"apples","high",2019
"892","YC699",11,"Female",24.3868736096709,6.7,15.6594699003106,"apples","high",2019
"893","GO371",19,"Female",24.0336146925267,6,34.5759759153137,"apples","high",2019
"894","WL729",17,"Male",24.0538052445627,5.4,38.4437171104118,"apples","high",2019
"895","WI463",20,"Female",25.0909750965594,5.9,33.2068725631605,"peanuts","high",2019
"896","XL146",13,"Male",22.8222582966874,5.8,37.3476161137423,"apples","high",2019
"897","YZ176",17,"Female",19.7558319570999,6.9,36.5486832339108,"earthworms","high",2019
"898","NZ311",21,"Male",24.3438798289816,5.7,34.6553864551002,"earthworms","high",2019
"899","TM472",12,"Female",25.3923799336758,5.9,29.4749083261863,"earthworms","high",2019
"900","PK989",22,"Male",23.6653232271821,5.8,42.4009136659143,"peanuts","high",2019
